enemy_id,empty_001,base_digimon_id,empty_003,empty_004,enemy_param_id,empty_006,flag_007,flag_008,flag_009,level,unknown_011,unknown_float_012,unknown_float_013,name_key,unknown_015,unknown_016,hp,sp,attack,defense,intelligence,spirit,speed,unk_int32_024,unk_int32_025,unk_int32_026,unk_int32_027,unk_int32_028,unk_int32_029,unk_int32_030,empty_031,unk_int32_032,unk_int32_033,unk_int32_034,unk_int32_035,unk_int32_036,unk_int32_037,empty_038,unk_int32_039,unk_int32_040,empty_041,unk_int32_042,unk_int32_043
93701,,937,,,91601,,false,true,false,0,20,-1,0.05,"",0,0,1500,660,1600,4940,1510,4280,100,0,0,0,0,0,0,0,,12,0,0,0,0,0,,0,0,,0,0
93801,,938,,,91601,,false,true,false,0,20,-1,0.05,"",0,0,1500,660,1600,4940,1510,4280,100,0,0,0,0,0,0,0,,12,0,0,0,0,0,,0,0,,0,0
93901,,939,,,91601,,false,true,false,0,20,-1,0.05,"",0,0,1500,660,1600,4280,1510,4940,100,0,0,0,0,0,0,0,,12,0,0,0,0,0,,0,0,,0,0
94001,,940,,,49201,,false,true,false,0,20,-1,0.05,"",0,0,2500,600,1500,4000,1200,3200,100,0,0,0,0,0,0,0,,12,0,0,0,0,0,,0,0,,0,0
94101,,941,,,60101,,false,true,false,0,20,-1,0.05,"",0,0,2400,1000,2200,3200,3500,3900,1000,0,0,0,0,0,0,0,,12,0,0,0,0,0,,0,0,,0,0
94201,,942,,,97301,,false,true,false,0,20,-1,0.05,"",0,0,3000,640,1360,3500,1070,2800,430,0,0,0,0,0,0,0,,12,0,0,0,0,0,,0,0,,0,0
94301,,943,,,73302,,false,true,false,0,20,-1,0.05,"",0,0,3000,780,430,4400,1890,5800,620,0,0,0,0,0,0,0,,12,0,0,0,0,0,,0,0,,0,0
94401,,944,,,96901,,false,true,false,0,20,-1,0.05,"",0,0,3200,1410,1450,4000,2370,4500,675,0,0,0,0,0,0,0,,12,0,0,0,0,0,,0,0,,0,0
95101,,951,,,95101,,false,false,false,0,20,-1,0.05,"",0,0,8000,220,900,380,280,380,190,40,60,170,40,170,40,130,,8,270,6,80,8,10394,,100,0,,0,0
95102,,951,,,95102,,false,false,false,0,20,-1,0.05,"",0,0,8000,220,1770,1060,1280,990,290,40,60,170,40,170,40,130,,8,270,6,80,8,0,,0,0,,0,0
95201,,952,,,95201,,false,false,false,0,20,-1,0.05,"",0,0,4000,500,790,380,380,380,200,40,60,170,40,170,40,130,,8,270,6,80,8,10579,,100,0,,0,0
95202,,952,,,95201,,false,false,false,0,20,-1,0.05,"",0,0,6000,500,1820,1060,1220,1020,300,40,60,170,40,170,40,130,,8,270,6,80,8,0,,0,0,,0,0
95301,,953,,,95301,,false,false,false,0,20,-1,0.05,"",0,0,4000,360,810,380,380,380,210,40,60,170,40,170,40,130,,8,270,6,80,8,10580,,100,0,,0,0
95302,,953,,,95301,,false,false,false,0,20,-1,0.05,"",0,0,6000,360,1800,1060,1310,1010,310,40,60,170,40,170,40,130,,8,270,6,80,8,0,,0,0,,0,0
95401,,954,,,95401,,false,false,true,0,20,-1,0.05,"",0,0,22000,600,1460,420,910,420,425,60,100,200,0,200,0,200,,12,0,0,0,0,0,,0,0,,0,0
95601,,956,,,95601,,false,true,true,0,20,-1,0.1,"",0,0,18000,660,2700,2250,2900,2120,840,30,50,120,20,120,20,100,,18,20000,16,2400,160,0,,0,0,,0,0
95701,,957,,,95701,,false,false,true,0,20,-1,0.05,"",0,0,4300,300,660,500,330,300,200,40,60,120,40,170,40,130,,12,84,6,80,8,0,,0,0,,0,0
95801,,958,,,95801,,false,false,false,0,20,-1,0.05,"",0,0,3000,700,840,420,640,330,130,50,80,210,50,210,50,160,,0,264,8,160,16,0,,0,0,,0,0
95901,,959,,,95901,,false,false,true,0,20,-1,0.05,"",0,0,12000,420,1590,1110,1010,970,360,50,80,210,50,210,50,160,,0,700,8,160,16,10401,,100,0,,0,0
96001,,960,,,96001,,false,false,false,0,20,-1,0.05,"",0,0,1050,380,610,250,400,200,280,40,60,170,40,170,40,130,,0,84,6,80,8,0,,0,0,,0,0
96101,,961,,,96101,,false,false,false,0,20,-1,0.05,"",0,0,1120,410,460,220,440,160,300,40,60,170,40,170,40,130,,0,84,6,80,8,0,,0,0,,0,0
96201,,962,,,96201,,false,true,true,0,20,-1,0.05,"",0,0,25000,540,1890,1230,1400,1020,400,60,100,260,90,260,90,200,,8,664,10,320,32,10423,,100,0,,0,0
96202,,962,,,42302,,false,false,true,0,20,-1,0.05,"",0,0,4780,540,3290,1830,2700,1610,1350,60,100,260,90,260,90,200,,0,664,10,320,32,0,,0,0,,0,0
96301,,963,,,96301,,false,true,false,0,20,-1,0.05,"",0,0,4000,260,870,400,180,300,370,40,60,170,40,170,40,130,,0,84,6,80,8,0,,0,0,,0,0
96401,,964,,,96401,,false,true,false,0,20,-1,0.1,"",0,0,1080,400,440,230,320,230,180,30,50,120,20,120,20,100,,0,24,4,40,4,10577,,5,0,,0,0
96501,,965,,,96501,,false,true,false,0,20,-1,0.05,"",0,0,6000,290,1300,530,230,490,280,40,60,170,40,170,40,130,,0,84,6,80,8,0,,0,0,,0,0
96601,,966,,,96601,,false,true,false,0,20,-1,0.05,"",0,0,2670,460,1570,660,590,290,580,50,80,210,50,210,50,160,,0,264,8,160,16,0,,0,0,,0,0
96701,,967,,,96701,,false,true,false,0,20,-1,0.05,"",0,0,2330,530,1650,600,510,370,560,50,80,210,50,210,50,160,,0,264,8,160,16,0,,0,0,,0,0
96901,,969,,,96901,,false,true,true,0,20,-1,0.05,"",0,0,27000,1410,3650,1790,4020,2480,1175,60,100,200,100,200,100,200,,17,40000,24,6400,160,10171,,100,0,,0,0
97001,,970,,,97001,,false,true,true,0,20,-1,0.05,"",0,0,32000,960,2150,1290,3020,1480,675,60,100,200,100,200,100,200,,17,50000,24,6400,160,0,,0,0,,0,0
97002,,970,,,7502,,false,false,true,0,20,-1,0.05,"",0,0,5560,960,3140,1460,2680,1320,990,60,100,200,100,200,100,200,,0,664,10,320,32,0,,0,0,,0,0
97101,,971,,,97101,,false,true,false,0,20,-1,0.05,"",0,0,5430,720,4400,1520,4240,1580,2050,60,100,260,90,260,90,200,,12,50000,24,6400,160,0,,0,0,,0,0
97201,,972,,,97201,,false,false,true,0,20,-1,0.05,"",0,0,20000,790,5000,3600,4510,3220,2120,60,100,260,90,260,90,200,,12,18000,24,6400,160,0,,0,0,,0,0
97301,,973,,,97301,,false,true,true,0,20,-1,0.05,"",0,0,30000,640,4500,3100,3140,2720,560,60,100,260,90,260,90,200,,18,35000,24,6400,160,10173,,100,0,,0,0
97302,,973,,,97302,,false,true,true,0,20,-1,0.05,"",0,0,5480,640,4500,1550,3140,1360,1560,60,100,260,90,260,90,200,,18,50000,24,6400,160,0,,0,0,,0,0
97401,,974,,,97401,,false,true,false,0,20,-1,0.05,"",0,0,2770,1040,800,840,1000,840,860,60,100,260,90,260,90,200,,12,50000,24,6400,160,0,,0,0,,0,0
97601,,976,,,97601,,false,true,false,0,20,-1,0.05,"",0,0,5640,820,4420,1610,4370,1610,1360,60,100,260,90,260,90,200,,12,50000,24,6400,160,0,,0,0,,0,0
97801,,978,,,36702,,false,false,false,0,20,-1,0.05,"",0,0,4000,260,600,380,160,340,145,40,60,170,40,170,40,130,,8,84,6,80,8,0,,0,0,,0,0
97901,,979,,,11101,,false,true,false,0,20,-1,0.1,"",0,0,800,100,470,200,100,130,200,30,50,120,20,120,20,100,,0,24,4,40,4,0,,0,0,,0,0
98001,,980,,,34101,,false,true,false,0,20,-1,0.05,"",0,0,910,300,560,270,410,280,210,40,60,170,40,170,40,130,,0,84,6,80,8,0,,0,0,,0,0
98101,,981,,,62101,,false,true,false,0,20,-1,0.05,"",0,0,1000,300,590,310,360,260,240,40,60,170,40,170,40,130,,0,84,6,80,8,10621,,5,0,,0,0
98201,,982,,,61501,,false,true,false,0,20,-1,0.05,"",0,0,1360,410,610,350,360,260,160,40,60,170,40,170,40,130,,0,84,6,80,8,10615,,5,0,,0,0
98501,,985,,,98501,,false,true,false,0,20,-1,0.05,"",0,0,5000,750,1390,810,1240,860,270,50,80,210,50,210,50,160,,8,264,8,160,16,10379,,100,0,,0,0
98502,,985,,,98501,,false,true,false,0,20,-1,0.05,"",0,0,19998,750,1390,760,1240,810,270,0,80,210,50,210,50,160,,8,264,8,160,16,0,,0,0,,0,0
98503,,985,,,98501,,false,false,false,0,20,-1,0.05,"",0,0,30000,750,2390,2760,2240,2810,270,50,80,210,50,210,50,160,,8,264,8,160,16,10379,,100,0,,0,0
98601,,986,,,60501,,false,true,false,0,20,-1,0.05,"",0,0,3300,800,950,630,880,480,250,50,80,210,50,210,50,160,,0,264,8,160,16,10605,,5,0,,0,0
98602,,986,,,60501,,false,true,false,0,20,-1,0.05,"",0,0,1950,800,850,630,780,480,750,50,80,210,50,210,50,160,,0,264,8,160,16,10605,,5,0,,0,0
98801,,988,,,98801,,false,false,true,0,20,-1,0.05,"",0,0,28000,870,5060,3660,5340,3280,2630,60,100,260,90,260,90,200,,12,18000,24,3200,320,0,,0,0,,0,0
98901,,989,,,98901,,false,false,true,0,20,-1,0.05,"",0,0,26000,850,5970,3810,5600,3500,2590,60,100,260,90,260,90,200,,12,18000,24,3200,320,0,,0,0,,0,0
98902,,989,,,70302,,false,true,true,0,20,-1,0.05,"",0,0,5500,850,4350,2020,3570,2200,1790,60,100,260,90,260,90,200,,0,664,10,320,32,10703,,30,0,,0,0
99001,,990,,,99001,,false,false,true,0,20,-1,0.05,"",0,0,29000,760,5880,4530,5590,3480,2600,60,100,260,90,260,90,200,,12,18000,24,3200,320,0,,0,0,,0,0
99002,,990,,,99002,,false,false,true,0,20,-1,0.05,"",0,0,3210,760,3360,1590,2770,1500,1190,60,100,260,90,260,90,200,,0,664,10,320,32,0,,0,0,,0,0
99101,,991,,,99101,,false,false,true,0,20,-1,0.05,"",0,0,22000,660,5810,4410,5330,4560,2550,60,100,260,90,260,90,200,,12,18000,24,3200,320,0,,0,0,,0,0
99201,,992,,,99201,,false,false,true,0,20,-1,0.05,"",0,0,24000,930,5990,3380,5150,3220,2720,60,100,260,90,260,90,200,,12,18000,24,3200,320,0,,0,0,,0,0
99301,,993,,,99301,,false,false,true,0,20,-1,0.05,"",0,0,27000,740,5920,3620,5300,3620,2530,60,100,260,90,260,90,200,,12,18000,24,3200,320,0,,0,0,,0,0
99401,,994,,,99401,,false,false,true,0,20,-1,0.05,"",0,0,23000,930,5790,3400,5210,3580,3270,60,100,260,90,260,90,200,,12,18000,24,3200,320,0,,0,0,,0,0
99402,,994,,,8601,,false,false,true,0,20,-1,0.05,"",0,0,5050,930,3010,1680,3400,1750,2190,60,100,260,90,260,90,200,,12,18000,24,3200,320,0,,0,0,,0,0
99501,,995,,,99501,,false,false,true,0,20,-1,0.05,"",0,0,25000,960,5680,3440,5940,3440,2680,60,100,260,90,260,90,200,,12,18000,24,3200,320,0,,0,0,,0,0
99601,,996,,,99601,,false,false,true,0,20,-1,0.05,"",0,0,29000,1110,5110,3530,5030,3420,2810,60,100,260,90,260,90,200,,12,18000,24,3200,320,0,,0,0,,0,0
99701,,997,,,99701,,false,false,true,0,20,-1,0.05,"",0,0,28000,820,5900,3470,5180,3360,2690,60,100,260,90,260,90,200,,12,18000,24,3200,320,0,,0,0,,0,0
99801,,998,,,99801,,false,false,true,0,20,-1,0.05,"",0,0,7630,660,4240,2790,4340,2780,1900,60,100,260,90,260,90,200,,12,9000,24,1600,320,0,,0,0,,0,0
99802,,998,,,99802,,false,false,true,0,20,-1,0.05,"",0,0,32630,660,5240,3790,5340,3780,2900,60,100,260,90,260,90,200,,12,18000,24,3200,320,0,,0,0,,0,0
99901,,999,,,99901,,false,true,true,0,20,-1,0.05,"",0,0,28000,780,3860,2660,4540,3100,620,60,100,260,90,260,90,200,,1500200,40000,24,3200,320,10733,,100,0,,0,0
99902,,999,,,99902,,false,true,true,0,20,-1,0.05,"",0,0,5400,780,3860,1330,4540,1550,1620,60,100,260,90,260,90,200,,12,50000,24,6400,160,0,,0,0,,0,0
